listing_id,title,location,department_slug,department,price_cop,price_raw,admin_fee_cop,bedrooms,bathrooms,area_m2,detail_url,source_page,scraped_at
193782137,"Apartamento en venta en el cisne, santa marta",Apartamento en Magdalena,magdalena,Magdalena,150000000,$ 150.000.000,,3,1,54.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-cisne-santa-marta/193782137,55,2026-07-03T07:58:26.780929+00:00
191648049,"Apartamento en  venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,990000000,$ 990.000.000,673000,1,2,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/191648049,55,2026-07-03T07:58:26.782693+00:00
191334842,"Apartamento en  venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,690000000,$ 690.000.000,,2,2,91.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/191334842,55,2026-07-03T07:58:26.785337+00:00
10912453,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,880000000,$ 880.000.000,660000,4,4,155.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/10912453,55,2026-07-03T07:58:26.787553+00:00
193547733,"Apartamento en venta en irotama, santa marta",Apartamento en Magdalena,magdalena,Magdalena,700000000,$ 700.000.000,661666,2,3,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-irotama-santa-marta/193547733,55,2026-07-03T07:58:26.789589+00:00
193687937,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,317000,3,2,87.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193687937,55,2026-07-03T07:58:26.791823+00:00
193337847,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,420000000,$ 420.000.000,,3,2,121.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193337847,55,2026-07-03T07:58:26.794124+00:00
193820609,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,250000000,$ 250.000.000,388000,2,1,49.6,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193820609,55,2026-07-03T07:58:26.796043+00:00
193936876,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,299000000,$ 299.000.000,530000,1,2,51.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193936876,55,2026-07-03T07:58:26.798273+00:00
192962094,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,750000000,$ 750.000.000,838000,2,2,89.42,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/192962094,55,2026-07-03T07:58:26.800669+00:00
193806813,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,390000000,$ 390.000.000,462667,2,2,60.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193806813,55,2026-07-03T07:58:26.802760+00:00
193941741,"Apartamento en venta en almendros, santa marta",Apartamento en Magdalena,magdalena,Magdalena,600000000,$ 600.000.000,495000,2,2,69.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-almendros-santa-marta/193941741,55,2026-07-03T07:58:26.805338+00:00
193526473,"Apartamento en venta en vista hermosa, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1735000000,$ 1.735.000.000,,3,3,156.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-vista-hermosa-santa-marta/193526473,55,2026-07-03T07:58:26.807951+00:00
193112831,"Apartamento en venta en rodadero reservado, santa marta",Apartamento en Magdalena,magdalena,Magdalena,430000000,$ 430.000.000,592000,2,3,84.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-reservado-santa-marta/193112831,55,2026-07-03T07:58:26.810313+00:00
193861360,"Apartamento en venta en urbanizacion salguero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,750000000,$ 750.000.000,,2,2,73.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-salguero-santa-marta/193861360,55,2026-07-03T07:58:26.812210+00:00
193933917,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,980000000,$ 980.000.000,,3,2,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193933917,55,2026-07-03T07:58:26.814031+00:00
192588709,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,1250000000,$ 1.250.000.000,,2,3,116.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/192588709,55,2026-07-03T07:58:26.816263+00:00
193866695,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,700000000,$ 700.000.000,480150,2,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193866695,55,2026-07-03T07:58:26.818110+00:00
193584945,"Apartamento en venta en los cardonales, santa marta",Apartamento en Magdalena,magdalena,Magdalena,265000000,$ 265.000.000,210000,1,1,33.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-cardonales-santa-marta/193584945,55,2026-07-03T07:58:26.820706+00:00
193575471,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,950000000,$ 950.000.000,661396,2,2,90.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193575471,56,2026-07-03T07:58:31.958848+00:00
192893410,"Apartamento en venta en don jaca, santa marta",Apartamento en Magdalena,magdalena,Magdalena,450000000,$ 450.000.000,300000,1,1,46.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-don-jaca-santa-marta/192893410,56,2026-07-03T07:58:31.961552+00:00
192840920,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,590000000,$ 590.000.000,,2,2,69.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/192840920,56,2026-07-03T07:58:31.963988+00:00
193091816,"Apartamento en venta en bavaria, santa marta",Apartamento en Magdalena,magdalena,Magdalena,830000000,$ 830.000.000,827000,3,5,129.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bavaria-santa-marta/193091816,56,2026-07-03T07:58:31.965805+00:00
193091849,"Apartamento en venta en el mayor, santa marta",Apartamento en Magdalena,magdalena,Magdalena,196000000,$ 196.000.000,343000,1,1,35.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-mayor-santa-marta/193091849,56,2026-07-03T07:58:31.968239+00:00
193091516,"Apartamento en venta en mamatoco, santa marta",Apartamento en Magdalena,magdalena,Magdalena,320000000,$ 320.000.000,386000,3,3,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-mamatoco-santa-marta/193091516,56,2026-07-03T07:58:31.970511+00:00
193091601,"Apartamento en venta en el prado, santa marta",Apartamento en Magdalena,magdalena,Magdalena,880000000,$ 880.000.000,981000,3,5,136.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-el-prado-santa-marta/193091601,56,2026-07-03T07:58:31.973225+00:00
192359676,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,210000000,$ 210.000.000,232235,2,2,69.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/192359676,56,2026-07-03T07:58:31.975765+00:00
193866695,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,700000000,$ 700.000.000,480150,2,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193866695,56,2026-07-03T07:58:31.977967+00:00
192588709,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,1250000000,$ 1.250.000.000,,2,3,116.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/192588709,56,2026-07-03T07:58:31.980537+00:00
193584945,"Apartamento en venta en los cardonales, santa marta",Apartamento en Magdalena,magdalena,Magdalena,265000000,$ 265.000.000,210000,1,1,33.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-los-cardonales-santa-marta/193584945,56,2026-07-03T07:58:31.982372+00:00
192127791,"Apartamento en  venta en rodadero y gaira, santa marta",Apartamento en Magdalena,magdalena,Magdalena,480000000,$ 480.000.000,580000,3,5,106.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-y-gaira-santa-marta/192127791,56,2026-07-03T07:58:31.984083+00:00
193771719,"Apartamento en venta en santa martha, santa marta",Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,,1,1,39.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-martha-santa-marta/193771719,56,2026-07-03T07:58:31.986021+00:00
10279069,"Apartamento en venta en bellavista, santa marta",Apartamento en Magdalena,magdalena,Magdalena,520000000,$ 520.000.000,460000,2,2,79.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-santa-marta/10279069,56,2026-07-03T07:58:31.988474+00:00
192983917,"Apartamento en venta en urbanizacion salguero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1997000000,$ 1.997.000.000,1172000,2,3,216.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-salguero-santa-marta/192983917,56,2026-07-03T07:58:31.991111+00:00
193377198,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,399000000,$ 399.000.000,,3,2,100.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193377198,56,2026-07-03T07:58:31.993638+00:00
10656767,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,3200000000,$ 3.200.000.000,2000000,3,4,353.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/10656767,56,2026-07-03T07:58:31.996351+00:00
10656766,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,2700000000,$ 2.700.000.000,1200000,3,4,313.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/10656766,56,2026-07-03T07:58:31.999064+00:00
193219367,"Apartamento en venta en rodadero sur, santa marta",Apartamento en Magdalena,magdalena,Magdalena,650000000,$ 650.000.000,480000,2,2,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-sur-santa-marta/193219367,56,2026-07-03T07:58:32.001725+00:00
193136546,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,1100000000,$ 1.100.000.000,1210458,2,3,121.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193136546,56,2026-07-03T07:58:32.004453+00:00
193367027,"Apartamento en venta en betania, sitionuevo",Apartamento en Magdalena,magdalena,Magdalena,390000000,$ 390.000.000,299000,2,2,78.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-sitionuevo/193367027,56,2026-07-03T07:58:32.007189+00:00
193367027,"Apartamento en venta en betania, sitionuevo",Apartamento en Magdalena,magdalena,Magdalena,390000000,$ 390.000.000,299000,2,2,78.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-betania-sitionuevo/193367027,57,2026-07-03T07:58:37.659573+00:00
193219367,"Apartamento en venta en rodadero sur, santa marta",Apartamento en Magdalena,magdalena,Magdalena,650000000,$ 650.000.000,480000,2,2,75.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-sur-santa-marta/193219367,57,2026-07-03T07:58:37.661966+00:00
193381007,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,850000000,$ 850.000.000,1400000,2,2,83.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193381007,57,2026-07-03T07:58:37.664696+00:00
193660520,"Apartamento en venta en jardin, santa marta",Apartamento en Magdalena,magdalena,Magdalena,295000000,$ 295.000.000,420000,2,3,82.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-jardin-santa-marta/193660520,57,2026-07-03T07:58:37.666694+00:00
193806009,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,464550,1,2,41.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193806009,57,2026-07-03T07:58:37.668996+00:00
193755611,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,299000000,$ 299.000.000,519000,1,2,49.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193755611,57,2026-07-03T07:58:37.671019+00:00
193747098,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,400000000,$ 400.000.000,300000,1,1,29.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193747098,57,2026-07-03T07:58:37.673422+00:00
193727233,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,295000000,$ 295.000.000,,2,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193727233,57,2026-07-03T07:58:37.675753+00:00
193797428,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,430000000,$ 430.000.000,473000,2,2,77.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193797428,57,2026-07-03T07:58:37.678064+00:00
193796208,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,1050000000,$ 1.050.000.000,694000,3,2,86.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193796208,57,2026-07-03T07:58:37.680334+00:00
193660689,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,400000000,$ 400.000.000,441000,3,3,109.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193660689,57,2026-07-03T07:58:37.682190+00:00
193479711,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,388814850,$ 388.814.850,,1,1,35.9,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193479711,57,2026-07-03T07:58:37.684665+00:00
193616087,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,300000,1,1,32.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193616087,57,2026-07-03T07:58:37.687161+00:00
193612299,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,2100000000,$ 2.100.000.000,1290000,3,3,146.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193612299,57,2026-07-03T07:58:37.689453+00:00
193594185,"Apartamento en venta en bavaria, santa marta",Apartamento en Magdalena,magdalena,Magdalena,650000000,$ 650.000.000,830000,3,2,129.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bavaria-santa-marta/193594185,57,2026-07-03T07:58:37.691938+00:00
193587655,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,600000000,$ 600.000.000,300000,1,1,53.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193587655,57,2026-07-03T07:58:37.694267+00:00
193644585,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,465000000,$ 465.000.000,435100,2,2,77.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193644585,57,2026-07-03T07:58:37.696422+00:00
193653573,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,999990000,$ 999.990.000,550000,2,2,85.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193653573,57,2026-07-03T07:58:37.699126+00:00
193600148,"Apartamento en venta en taminaca 1, santa marta",Apartamento en Magdalena,magdalena,Magdalena,370000000,$ 370.000.000,483000,3,2,96.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-taminaca-1-santa-marta/193600148,57,2026-07-03T07:58:37.701821+00:00
193567240,"Apartamento en venta en urbanizacion salguero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1050000000,$ 1.050.000.000,600000,2,2,105.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-salguero-santa-marta/193567240,57,2026-07-03T07:58:37.703961+00:00
193547290,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,850000000,$ 850.000.000,590000,1,1,81.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193547290,57,2026-07-03T07:58:37.706300+00:00
193681817,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,300000000,$ 300.000.000,,1,1,33.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193681817,58,2026-07-03T07:58:42.694397+00:00
193685901,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,4500000000,$ 4.500.000.000,2816000,4,5,343.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193685901,58,2026-07-03T07:58:42.696637+00:00
193690673,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,370000000,$ 370.000.000,230000,1,1,30.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193690673,58,2026-07-03T07:58:42.699198+00:00
192917011,"Apartamento en venta en bavaria, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1170000000,$ 1.170.000.000,,3,3,182.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bavaria-santa-marta/192917011,58,2026-07-03T07:58:42.701617+00:00
193727233,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,295000000,$ 295.000.000,,2,2,68.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193727233,58,2026-07-03T07:58:42.703636+00:00
193747098,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,400000000,$ 400.000.000,300000,1,1,29.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193747098,58,2026-07-03T07:58:42.705928+00:00
193736243,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,900000000,$ 900.000.000,480000,2,3,87.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193736243,58,2026-07-03T07:58:42.708257+00:00
193755611,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,299000000,$ 299.000.000,519000,1,2,49.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193755611,58,2026-07-03T07:58:42.710754+00:00
193806009,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,464550,1,2,41.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193806009,58,2026-07-03T07:58:42.713169+00:00
193660520,"Apartamento en venta en jardin, santa marta",Apartamento en Magdalena,magdalena,Magdalena,295000000,$ 295.000.000,420000,2,3,82.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-jardin-santa-marta/193660520,58,2026-07-03T07:58:42.715193+00:00
193562102,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,780000000,$ 780.000.000,562000,2,2,78.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193562102,58,2026-07-03T07:58:42.717476+00:00
193612299,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,2100000000,$ 2.100.000.000,1290000,3,3,146.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193612299,58,2026-07-03T07:58:42.719519+00:00
193616087,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,350000000,$ 350.000.000,300000,1,1,32.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193616087,58,2026-07-03T07:58:42.721983+00:00
10235142,"Apartamento en venta en rodadero sur, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1800000000,$ 1.800.000.000,800000,1,,240.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-sur-santa-marta/10235142,58,2026-07-03T07:58:42.724273+00:00
4613333,"Apartamento en venta en bavaria, santa marta",Apartamento en Magdalena,magdalena,Magdalena,220000000,$ 220.000.000,466000,4,3,82.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bavaria-santa-marta/4613333,58,2026-07-03T07:58:42.726302+00:00
191631961,"Apartamento en  venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,450000000,$ 450.000.000,730000,2,2,76.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/191631961,58,2026-07-03T07:58:42.728034+00:00
191563401,"Apartamento en  venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1700000000,$ 1.700.000.000,980000,3,4,198.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/191563401,58,2026-07-03T07:58:42.730348+00:00
10771171,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1100000000,$ 1.100.000.000,351000,3,2,98.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/10771171,58,2026-07-03T07:58:42.732826+00:00
191263754,Apartamento en  venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,2900000000,$ 2.900.000.000,2433000,3,4,442.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/191263754,58,2026-07-03T07:58:42.735520+00:00
193623711,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,1135000000,$ 1.135.000.000,764000,3,2,80.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193623711,58,2026-07-03T07:58:42.737698+00:00
193609814,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,295000000,$ 295.000.000,175000,3,2,72.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193609814,58,2026-07-03T07:58:42.740091+00:00
193660689,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,400000000,$ 400.000.000,441000,3,3,109.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193660689,59,2026-07-03T07:58:48.350518+00:00
193594185,"Apartamento en venta en bavaria, santa marta",Apartamento en Magdalena,magdalena,Magdalena,650000000,$ 650.000.000,830000,3,2,129.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bavaria-santa-marta/193594185,59,2026-07-03T07:58:48.353019+00:00
193587655,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,600000000,$ 600.000.000,300000,1,1,53.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193587655,59,2026-07-03T07:58:48.355379+00:00
193644585,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,465000000,$ 465.000.000,435100,2,2,77.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193644585,59,2026-07-03T07:58:48.357543+00:00
193653573,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,999990000,$ 999.990.000,550000,2,2,85.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193653573,59,2026-07-03T07:58:48.360240+00:00
193600148,"Apartamento en venta en taminaca 1, santa marta",Apartamento en Magdalena,magdalena,Magdalena,370000000,$ 370.000.000,483000,3,2,96.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-taminaca-1-santa-marta/193600148,59,2026-07-03T07:58:48.362933+00:00
193426707,"Apartamento en venta en bellavista, santa marta",Apartamento en Magdalena,magdalena,Magdalena,500000000,$ 500.000.000,,1,1,37.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bellavista-santa-marta/193426707,59,2026-07-03T07:58:48.365045+00:00
193459914,"Apartamento en venta en don jaca, santa marta",Apartamento en Magdalena,magdalena,Magdalena,398000000,$ 398.000.000,434000,1,1,44.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-don-jaca-santa-marta/193459914,59,2026-07-03T07:58:48.367074+00:00
193561035,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,765000000,$ 765.000.000,430000,2,2,73.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193561035,59,2026-07-03T07:58:48.369556+00:00
193797428,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,430000000,$ 430.000.000,473000,2,2,77.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193797428,59,2026-07-03T07:58:48.372107+00:00
193801947,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,238000000,$ 238.000.000,259000,3,2,67.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193801947,59,2026-07-03T07:58:48.374326+00:00
193862497,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,249900000,$ 249.900.000,,3,2,65.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193862497,59,2026-07-03T07:58:48.377006+00:00
193856836,"Apartamento en venta en rodadero sur, santa marta",Apartamento en Magdalena,magdalena,Magdalena,335000000,$ 335.000.000,,1,1,27.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-sur-santa-marta/193856836,59,2026-07-03T07:58:48.379472+00:00
193863466,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,355000000,$ 355.000.000,,1,1,28.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193863466,59,2026-07-03T07:58:48.382192+00:00
191914257,"Apartamento en  venta en urbanizacion salguero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,240000000,$ 240.000.000,208000,1,1,45.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-urbanizacion-salguero-santa-marta/191914257,59,2026-07-03T07:58:48.383958+00:00
191563380,"Apartamento en  venta en rodadero sur, santa marta",Apartamento en Magdalena,magdalena,Magdalena,750000000,$ 750.000.000,650000,1,2,55.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-sur-santa-marta/191563380,59,2026-07-03T07:58:48.386459+00:00
193812109,"Apartamento en venta en pozos colorados, santa marta",Apartamento en Magdalena,magdalena,Magdalena,590000000,$ 590.000.000,390000,2,2,78.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-pozos-colorados-santa-marta/193812109,59,2026-07-03T07:58:48.389119+00:00
193767161,"Apartamento en venta en rodadero, santa marta",Apartamento en Magdalena,magdalena,Magdalena,300000000,$ 300.000.000,343000,1,2,48.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-rodadero-santa-marta/193767161,59,2026-07-03T07:58:48.391143+00:00
193796208,Apartamento en venta en santa marta,Apartamento en Magdalena,magdalena,Magdalena,1050000000,$ 1.050.000.000,694000,3,2,86.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-santa-marta/193796208,59,2026-07-03T07:58:48.393328+00:00
193898100,"Apartamento en venta en bello horizonte, santa marta",Apartamento en Magdalena,magdalena,Magdalena,460000000,$ 460.000.000,530000,1,1,36.0,https://www.fincaraiz.com.co/apartamento-en-venta-en-bello-horizonte-santa-marta/193898100,59,2026-07-03T07:58:48.395172+00:00
